"GEO_ID","NAME","B25040_001E","B25040_001M","B25040_002E","B25040_002M","B25040_003E","B25040_003M","B25040_004E","B25040_004M","B25040_005E","B25040_005M","B25040_006E","B25040_006M","B25040_007E","B25040_007M","B25040_008E","B25040_008M","B25040_009E","B25040_009M","B25040_010E","B25040_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Utility gas","Margin of Error!!Total:!!Utility gas","Estimate!!Total:!!Bottled, tank, or LP gas","Margin of Error!!Total:!!Bottled, tank, or LP gas","Estimate!!Total:!!Electricity","Margin of Error!!Total:!!Electricity","Estimate!!Total:!!Fuel oil, kerosene, etc.","Margin of Error!!Total:!!Fuel oil, kerosene, etc.","Estimate!!Total:!!Coal or coke","Margin of Error!!Total:!!Coal or coke","Estimate!!Total:!!Wood","Margin of Error!!Total:!!Wood","Estimate!!Total:!!Solar energy","Margin of Error!!Total:!!Solar energy","Estimate!!Total:!!Other fuel","Margin of Error!!Total:!!Other fuel","Estimate!!Total:!!No fuel used","Margin of Error!!Total:!!No fuel used",
"0500000US29079","Grundy County, Missouri","3936","169","1298","165","809","97","1370","155","19","22","0","16","382","73","0","16","24","18","34","24",
"0500000US29081","Harrison County, Missouri","3429","151","1093","121","1134","107","765","102","5","6","0","16","362","60","0","16","16","10","54","50",
"0500000US29083","Henry County, Missouri","9328","220","3030","293","1154","129","4469","312","21","27","0","21","590","104","11","17","44","32","9","8",
"0500000US29085","Hickory County, Missouri","3976","225","42","33","1208","181","2035","215","106","85","0","16","567","143","0","16","18","27","0","16",
"0500000US29087","Holt County, Missouri","2022","77","729","78","326","49","777","75","23","16","0","11","81","32","0","11","86","34","0","11",
"0500000US29089","Howard County, Missouri","3471","163","1347","135","698","109","1088","148","11","12","0","18","293","81","0","18","34","26","0","18",
"0500000US29091","Howell County, Missouri","15878","394","2739","300","4469","401","6438","465","73","49","21","34","2012","276","0","24","64","35","62","36",
"0500000US29093","Iron County, Missouri","4074","171","834","92","521","108","1983","175","0","18","0","18","680","116","20","27","9","15","27","32",
"0500000US29095","Jackson County, Missouri","286601","1550","208390","2021","5375","416","70034","1455","210","101","32","25","988","262","113","66","500","177","959","245",
"0500000US29097","Jasper County, Missouri","45759","752","20458","797","3070","301","20640","745","35","46","0","27","1342","216","2","4","93","48","119","64",
"0500000US29099","Jefferson County, Missouri","84444","710","25706","757","6528","555","50092","1020","167","79","0","27","1575","298","23","28","132","64","221","92",
"0500000US29101","Johnson County, Missouri","19864","563","6070","440","2691","317","10235","655","32","32","0","27","694","164","0","27","56","42","86","60",
"0500000US29103","Knox County, Missouri","1490","89","385","60","563","78","414","59","2","4","0","11","95","34","0","11","6","8","25","31",
